FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230508;2000;50;;;
230508;2100;65;;;
230508;2200;83;;;
230508;2300;83;;;
230509;0000;83;;;
230509;0100;85;;;
230509;0200;89;;;
230509;0300;88;;;
230509;0400;83;;;
230509;0500;84;;;
230509;0600;81;;;
230509;0700;89;;;
230509;0800;93;;;
230509;0900;76;;;
230509;1000;57;;;
230509;1100;54;;;
230509;1200;53;;;
230509;1300;38;;;
230509;1400;30;;;
230509;1500;36;;;
230509;1600;27;;;
230509;1700;43;;;
230509;1800;43;;;
230509;1900;48;;;
230509;2000;41;;;
230509;2100;63;;;
230509;2200;64;;;
230509;2300;97;;;
230510;0000;76;;;
230510;0100;85;;;
230510;0200;76;;;
230510;0300;73;;;
230510;0400;64;;;
230510;0500;66;;;
230510;0600;69;;;
230510;0700;78;;;
230510;0800;52;;;
230510;0900;63;;;
230510;1000;69;;;
230510;1100;55;;;
230510;1200;32;;;
230510;1300;18;;;
230510;1400;26;;;
230510;1500;41;;;
230510;1600;38;;;
230510;1700;40;;;
230510;1800;64;;;
230510;1900;62;;;
230510;2000;64;;;
230510;2100;55;;;
230510;2200;50;;;
230510;2300;58;;;
230511;0000;61;;;
230511;0100;57;;;
230511;0200;61;;;
230511;0300;62;;;
230511;0400;64;;;
230511;0500;69;;;
230511;0600;67;;;
230511;0700;70;;;
230511;0800;92;;;
230511;0900;95;;;
230511;1000;65;;;
230511;1100;65;;;
230511;1200;46;;;
230511;1300;27;;;
230511;1400;19;;;
230511;1500;23;;;
230511;1600;15;;;
230511;1700;17;;;
230511;1800;13;;;
230511;1900;19;;;
230511;2000;20;;;
230511;2100;27;;;
230511;2200;31;;;
230511;2300;44;;;
230512;0000;53;;;
230512;0100;48;;;
230512;0200;45;;;
230512;0300;42;;;
230512;0400;46;;;
230512;0500;43;;;
230512;0600;44;;;
230512;0700;38;;;
230512;0800;37;;;
230512;0900;42;;;
230512;1000;39;;;
230512;1100;30;;;
230512;1200;20;;;
230512;1300;15;;;
230512;1400;14;;;
230512;1500;8;;;
230512;1600;;;;
230512;1700;7;;;
230512;1800;10;;;
230512;1900;17;;;
230512;2000;28;;;
230512;2100;39;;;
230512;2200;50;;;
230512;2300;57;;;
230513;0000;72;;;
230513;0100;86;;;
230513;0200;70;;;
230513;0300;81;;;
230513;0400;70;;;
230513;0500;74;;;
230513;0600;75;;;
230513;0700;57;;;
230513;0800;39;;;
230513;0900;41;;;
230513;1000;31;;;
230513;1100;24;;;
230513;1200;18;;;
230513;1300;21;;;
230513;1400;27;;;
230513;1500;30;;;
230513;1600;30;;;
230513;1700;32;;;
230513;1800;42;;;
230513;1900;63;;;
230513;2000;63;;;
230513;2100;87;;;
230513;2200;102;;;
230513;2300;133;;;
230514;0000;158;;;
230514;0100;154;;;
230514;0200;140;;;
230514;0300;140;;;
230514;0400;131;;;
230514;0500;100;;;
230514;0600;106;;;
230514;0700;111;;;
230514;0800;94;;;
230514;0900;81;;;
230514;1000;47;;;
230514;1100;50;;;
230514;1200;46;;;
230514;1300;42;;;
230514;1400;40;;;
230514;1500;32;;;
230514;1600;22;;;
230514;1700;17;;;
230514;1800;23;;;
230514;1900;23;;;
230514;2000;18;;;
230514;2100;16;;;
230514;2200;16;;;
230514;2300;18;;;
230515;0000;11;;;
230515;0100;15;;;
230515;0200;15;;;
230515;0300;20;;;
230515;0400;13;;;
230515;0500;15;;;
230515;0600;26;;;
230515;0700;;;;
230515;0800;;;;
230515;0900;25;;;
230515;1000;28;;;
230515;1100;32;;;
230515;1200;28;;;
230515;1300;35;;;
230515;1400;33;;;
230515;1500;27;;;
230515;1600;24;;;
230515;1700;21;;;
230515;1800;22;;;
230515;1900;29;;;
230515;2000;36;;;
230515;2100;50;;;
230515;2200;45;;;
230515;2300;33;;;
230516;0000;35;;;
230516;0100;42;;;
230516;0200;38;;;
230516;0300;20;;;
230516;0400;15;;;
230516;0500;20;;;
230516;0600;32;;;
230516;0700;34;;;
230516;0800;31;;;
230516;0900;36;;;
230516;1000;42;;;
230516;1100;47;;;
230516;1200;30;;;
230516;1300;21;;;
230516;1400;21;;;
230516;1500;19;;;
230516;1600;18;;;
230516;1700;15;;;
230516;1800;12;;;
230516;1900;14;;;
230516;2000;12;;;
230516;2100;11;;;
230516;2200;17;;;
230516;2300;9;;;
230517;0000;10;;;
230517;0100;5;;;
230517;0200;7;;;
230517;0300;8;;;
230517;0400;8;;;
230517;0500;6;;;
230517;0600;10;;;
230517;0700;19;;;
230517;0800;14;;;
230517;0900;10;;;
230517;1000;16;;;
230517;1100;13;;;
230517;1200;8;;;
230517;1300;10;;;
230517;1400;9;;;
230517;1500;10;;;
230517;1600;9;;;
230517;1700;10;;;
230517;1800;17;;;
230517;1900;18;;;
230517;2000;28;;;
230517;2100;31;;;
230517;2200;29;;;
230517;2300;54;;;
230518;0000;47;;;
230518;0100;35;;;
230518;0200;36;;;
230518;0300;39;;;
230518;0400;31;;;
230518;0500;41;;;
230518;0600;42;;;
230518;0700;31;;;
230518;0800;34;;;
230518;0900;46;;;
230518;1000;31;;;
230518;1100;30;;;
230518;1200;25;;;
230518;1300;30;;;
230518;1400;22;;;
230518;1500;12;;;
230518;1600;14;;;
230518;1700;15;;;
230518;1800;13;;;
230518;1900;34;;;
230518;2000;19;;;
230518;2100;13;;;
230518;2200;17;;;
230518;2300;19;;;
230519;0000;19;;;
230519;0100;26;;;
230519;0200;24;;;
230519;0300;20;;;
230519;0400;22;;;
230519;0500;21;;;
230519;0600;26;;;
230519;0700;40;;;
230519;0800;52;;;
230519;0900;33;;;
230519;1000;33;;;
230519;1100;25;;;
230519;1200;25;;;
230519;1300;27;;;
230519;1400;22;;;
230519;1500;34;;;
230519;1600;25;;;
230519;1700;26;;;
230519;1800;32;;;
230519;1900;27;;;
230519;2000;31;;;
230519;2100;38;;;
230519;2200;40;;;
230519;2300;51;;;
230520;0000;56;;;
230520;0100;74;;;
230520;0200;79;;;
230520;0300;84;;;
230520;0400;82;;;
230520;0500;67;;;
230520;0600;73;;;
230520;0700;73;;;
230520;0800;81;;;
230520;0900;69;;;
230520;1000;57;;;
230520;1100;40;;;
230520;1200;36;;;
230520;1300;31;;;
230520;1400;28;;;
230520;1500;24;;;
230520;1600;21;;;
230520;1700;28;;;
230520;1800;31;;;
230520;1900;28;;;
230520;2000;36;;;
230520;2100;33;;;
230520;2200;30;;;
230520;2300;36;;;
230521;0000;43;;;
230521;0100;33;;;
230521;0200;24;;;
230521;0300;23;;;
230521;0400;24;;;
230521;0500;21;;;
230521;0600;24;;;
230521;0700;30;;;
230521;0800;32;;;
230521;0900;28;;;
230521;1000;35;;;
230521;1100;38;;;
230521;1200;33;;;
230521;1300;49;;;
230521;1400;48;;;
230521;1500;36;;;
230521;1600;33;;;
230521;1700;33;;;
230521;1800;41;;;
230521;1900;37;;;
230521;2000;38;;;
230521;2100;44;;;
230521;2200;50;;;
230521;2300;48;;;
230522;0000;33;;;
230522;0100;21;;;
230522;0200;12;;;
230522;0300;13;;;
230522;0400;13;;;
230522;0500;14;;;
230522;0600;15;;;
230522;0700;12;;;
230522;0800;14;;;
230522;0900;20;;;
230522;1000;15;;;
230522;1100;22;;;
230522;1200;17;;;
230522;1300;16;;;
230522;1400;21;;;
230522;1500;27;;;
230522;1600;30;;;
230522;1700;41;;;
230522;1800;39;;;
230522;1900;47;;;
230522;2000;49;;;
230522;2100;40;;;
230522;2200;40;;;
230522;2300;50;;;
230523;0000;52;;;
230523;0100;49;;;
230523;0200;49;;;
230523;0300;47;;;
230523;0400;40;;;
230523;0500;38;;;
230523;0600;42;;;
230523;0700;41;;;
230523;0800;46;;;
230523;0900;48;;;
230523;1000;54;;;
230523;1100;45;;;
230523;1200;48;;;
230523;1300;55;;;
230523;1400;58;;;
230523;1500;60;;;
230523;1600;52;;;
230523;1700;45;;;
230523;1800;30;;;
230523;1900;30;;;
230523;2000;33;;;
230523;2100;22;;;
230523;2200;20;;;
230523;2300;30;;;
230524;0000;33;;;
230524;0100;31;;;
230524;0200;29;;;
230524;0300;35;;;
230524;0400;33;;;
230524;0500;36;;;
230524;0600;47;;;
230524;0700;38;;;
230524;0800;40;;;
230524;0900;50;;;
230524;1000;41;;;
230524;1100;34;;;
230524;1200;30;;;
230524;1300;11;;;
230524;1400;10;;;
230524;1500;10;;;
230524;1600;15;;;
230524;1700;21;;;
230524;1800;28;;;
230524;1900;28;;;
230524;2000;42;;;
230524;2100;46;;;
230524;2200;40;;;
230524;2300;43;;;
230525;0000;52;;;
230525;0100;44;;;
230525;0200;45;;;
230525;0300;43;;;
230525;0400;32;;;
230525;0500;32;;;
230525;0600;42;;;
230525;0700;46;;;
230525;0800;34;;;
230525;0900;42;;;
230525;1000;44;;;
230525;1100;31;;;
230525;1200;34;;;
230525;1300;34;;;
230525;1400;34;;;
230525;1500;35;;;
230525;1600;47;;;
230525;1700;60;;;
230525;1800;59;;;
230525;1900;68;;;
230525;2000;65;;;
230525;2100;44;;;
230525;2200;28;;;
230525;2300;22;;;
230526;0000;25;;;
230526;0100;22;;;
230526;0200;16;;;
230526;0300;16;;;
230526;0400;14;;;
230526;0500;13;;;
230526;0600;29;;;
230526;0700;27;;;
230526;0800;38;;;
230526;0900;38;;;
230526;1000;29;;;
230526;1100;21;;;
230526;1200;16;;;
230526;1300;14;;;
230526;1400;11;;;
230526;1500;17;;;
230526;1600;24;;;
230526;1700;28;;;
230526;1800;30;;;
230526;1900;20;;;
230526;2000;18;;;
230526;2100;22;;;
230526;2200;29;;;
230526;2300;42;;;
230527;0000;41;;;
230527;0100;33;;;
230527;0200;29;;;
230527;0300;14;;;
230527;0400;12;;;
230527;0500;18;;;
230527;0600;24;;;
230527;0700;24;;;
230527;0800;25;;;
230527;0900;29;;;
230527;1000;33;;;
230527;1100;34;;;
230527;1200;26;;;
230527;1300;27;;;
230527;1400;24;;;
230527;1500;26;;;
230527;1600;31;;;
230527;1700;21;;;
230527;1800;32;;;
230527;1900;38;;;
230527;2000;53;;;
230527;2100;51;;;
230527;2200;44;;;
230527;2300;47;;;
230528;0000;51;;;
230528;0100;62;;;
230528;0200;71;;;
230528;0300;61;;;
230528;0400;61;;;
230528;0500;59;;;
230528;0600;56;;;
230528;0700;72;;;
230528;0800;81;;;
230528;0900;72;;;
230528;1000;67;;;
230528;1100;52;;;
230528;1200;42;;;
230528;1300;47;;;
230528;1400;46;;;
230528;1500;39;;;
230528;1600;53;;;
230528;1700;53;;;
230528;1800;49;;;
230528;1900;51;;;
230528;2000;49;;;
230528;2100;45;;;
230528;2200;52;;;
230528;2300;47;;;
230529;0000;53;;;
230529;0100;42;;;
230529;0200;45;;;
230529;0300;42;;;
230529;0400;37;;;
230529;0500;46;;;
230529;0600;44;;;
230529;0700;48;;;
230529;0800;61;;;
230529;0900;60;;;
230529;1000;59;;;
230529;1100;60;;;
230529;1200;55;;;
230529;1300;42;;;
230529;1400;33;;;
230529;1500;41;;;
230529;1600;38;;;
230529;1700;40;;;
230529;1800;55;;;
230529;1900;60;;;
230529;2000;82;;;
230529;2100;108;;;
230529;2200;98;;;
230529;2300;96;;;
230530;0000;91;;;
230530;0100;86;;;
230530;0200;89;;;
230530;0300;96;;;
230530;0400;77;;;
230530;0500;73;;;
230530;0600;74;;;
230530;0700;75;;;
230530;0800;83;;;
230530;0900;68;;;
230530;1000;80;;;
230530;1100;75;;;
230530;1200;68;;;
230530;1300;71;;;
230530;1400;66;;;
230530;1500;54;;;
230530;1600;48;;;
230530;1700;56;;;
230530;1800;59;;;
230530;1900;51;;;
230530;2000;43;;;
230530;2100;45;;;
230530;2200;56;;;
230530;2300;59;;;
230531;0000;56;;;
230531;0100;53;;;
230531;0200;58;;;
230531;0300;55;;;
230531;0400;56;;;
230531;0500;54;;;
230531;0600;59;;;
230531;0700;66;;;
230531;0800;88;;;
230531;0900;91;;;
230531;1000;92;;;
230531;1100;93;;;
230531;1200;75;;;
230531;1300;52;;;
230531;1400;57;;;
230531;1500;47;;;
230531;1600;42;;;
230531;1700;47;;;
230531;1800;52;;;
230531;1900;78;;;
230531;2000;94;;;
230531;2100;103;;;
230531;2200;94;;;
230531;2300;99;;;
230601;0000;101;;;
230601;0100;107;;;
230601;0200;107;;;
230601;0300;89;;;
230601;0400;92;;;
230601;0500;90;;;
230601;0600;84;;;
230601;0700;94;;;
230601;0800;111;;;
230601;0900;72;;;
230601;1000;77;;;
230601;1100;43;;;
230601;1200;29;;;
230601;1300;29;;;
230601;1400;28;;;
230601;1500;26;;;
230601;1600;26;;;
230601;1700;29;;;
230601;1800;36;;;
230601;1900;27;;;
230601;2000;38;;;
230601;2100;33;;;
230601;2200;43;;;
230601;2300;41;;;
230602;0000;47;;;
230602;0100;46;;;
230602;0200;54;;;
230602;0300;52;;;
230602;0400;54;;;
230602;0500;64;;;
230602;0600;57;;;
230602;0700;46;;;
230602;0800;75;;;
230602;0900;58;;;
230602;1000;65;;;
230602;1100;68;;;
230602;1200;31;;;
230602;1300;29;;;
230602;1400;18;;;
230602;1500;17;;;
230602;1600;15;;;
230602;1700;8;;;
230602;1800;8;;;
230602;1900;23;;;
230602;2000;37;;;
230602;2100;39;;;
230602;2200;43;;;
230602;2300;60;;;
230603;0000;56;;;
230603;0100;45;;;
230603;0200;34;;;
230603;0300;36;;;
230603;0400;39;;;
230603;0500;41;;;
230603;0600;33;;;
230603;0700;33;;;
230603;0800;29;;;
230603;0900;35;;;
230603;1000;33;;;
230603;1100;32;;;
230603;1200;30;;;
230603;1300;26;;;
230603;1400;19;;;
230603;1500;12;;;
230603;1600;13;;;
230603;1700;14;;;
230603;1800;19;;;
230603;1900;22;;;
230603;2000;31;;;
230603;2100;45;;;
230603;2200;67;;;
230603;2300;73;;;
230604;0000;93;;;
230604;0100;83;;;
230604;0200;77;;;
230604;0300;64;;;
230604;0400;38;;;
230604;0500;42;;;
230604;0600;41;;;
230604;0700;26;;;
230604;0800;29;;;
230604;0900;40;;;
230604;1000;42;;;
230604;1100;25;;;
230604;1200;24;;;
230604;1300;14;;;
230604;1400;22;;;
230604;1500;22;;;
230604;1600;20;;;
230604;1700;24;;;
230604;1800;37;;;
230604;1900;51;;;
230604;2000;;;;
230604;2100;;;;
230604;2200;;;;
230604;2300;40;;;
230605;0000;54;;;
230605;0100;59;;;
230605;0200;61;;;
230605;0300;46;;;
230605;0400;56;;;
230605;0500;54;;;
230605;0600;52;;;
230605;0700;54;;;
230605;0800;56;;;
230605;0900;48;;;
230605;1000;53;;;
230605;1100;36;;;
230605;1200;27;;;
230605;1300;26;;;
230605;1400;26;;;
230605;1500;39;;;
230605;1600;28;;;
230605;1700;29;;;
230605;1800;31;;;
230605;1900;27;;;
230605;2000;40;;;
230605;2100;50;;;
230605;2200;49;;;
230605;2300;57;;;
230606;0000;53;;;
230606;0100;54;;;
230606;0200;56;;;
230606;0300;60;;;
230606;0400;63;;;
230606;0500;58;;;
230606;0600;56;;;
230606;0700;57;;;
230606;0800;67;;;
230606;0900;78;;;
230606;1000;52;;;
230606;1100;45;;;
230606;1200;43;;;
230606;1300;40;;;
230606;1400;38;;;
230606;1500;38;;;
230606;1600;44;;;
230606;1700;31;;;
230606;1800;31;;;
230606;1900;37;;;
230606;2000;43;;;
230606;2100;49;;;
230606;2200;60;;;
230606;2300;53;;;
230607;0000;53;;;
230607;0100;63;;;
230607;0200;56;;;
230607;0300;63;;;
230607;0400;62;;;
230607;0500;59;;;
230607;0600;62;;;
230607;0700;69;;;
230607;0800;81;;;
230607;0900;55;;;
230607;1000;61;;;
230607;1100;71;;;
230607;1200;68;;;
230607;1300;62;;;
230607;1400;61;;;
230607;1500;40;;;
230607;1600;32;;;
230607;1700;54;;;
230607;1800;48;;;
230607;1900;37;;;
230607;2000;44;;;
230607;2100;43;;;
230607;2200;31;;;
230607;2300;30;;;
230608;0000;27;;;
230608;0100;29;;;
230608;0200;19;;;
230608;0300;16;;;
230608;0400;11;;;
230608;0500;12;;;
230608;0600;18;;;
230608;0700;20;;;
230608;0800;21;;;
230608;0900;28;;;
230608;1000;39;;;
230608;1100;35;;;
230608;1200;23;;;
230608;1300;8;;;
230608;1400;17;;;
230608;1500;18;;;
230608;1600;14;;;
230608;1700;19;;;
230608;1800;16;;;
230608;1900;12;;;
230608;2000;10;;;
230608;2100;10;;;
230608;2200;14;;;
230608;2300;18;;;
230609;0000;13;;;
230609;0100;16;;;
230609;0200;11;;;
230609;0300;10;;;
230609;0400;20;;;
230609;0500;8;;;
230609;0600;16;;;
230609;0700;17;;;
230609;0800;13;;;
230609;0900;10;;;
230609;1000;7;;;
230609;1100;5;;;
230609;1200;8;;;
230609;1300;5;;;
230609;1400;2;;;
230609;1500;4;;;
230609;1600;4;;;
230609;1700;4;;;
230609;1800;5;;;
230609;1900;6;;;
230609;2000;8;;;
230609;2100;7;;;
230609;2200;6;;;
230609;2300;6;;;
230610;0000;6;;;
230610;0100;7;;;
230610;0200;5;;;
230610;0300;10;;;
230610;0400;8;;;
230610;0500;6;;;
230610;0600;8;;;
230610;0700;8;;;
230610;0800;6;;;
230610;0900;9;;;
230610;1000;9;;;
230610;1100;15;;;
230610;1200;13;;;
230610;1300;11;;;
230610;1400;13;;;
230610;1500;19;;;
230610;1600;15;;;
230610;1700;19;;;
230610;1800;25;;;
230610;1900;32;;;
230610;2000;29;;;
230610;2100;68;;;
230610;2200;58;;;
230610;2300;55;;;
230611;0000;41;;;
230611;0100;62;;;
230611;0200;57;;;
230611;0300;65;;;
230611;0400;65;;;
230611;0500;42;;;
230611;0600;37;;;
230611;0700;31;;;
230611;0800;70;;;
230611;0900;45;;;
230611;1000;36;;;
230611;1100;33;;;
230611;1200;28;;;
230611;1300;32;;;
230611;1400;26;;;
230611;1500;30;;;
230611;1600;27;;;
230611;1700;;;;
230611;1800;30;;;
230611;1900;35;;;
230611;2000;30;;;
230611;2100;32;;;
230611;2200;34;;;
230611;2300;34;;;
230612;0000;42;;;
230612;0100;42;;;
230612;0200;50;;;
230612;0300;58;;;
230612;0400;62;;;
230612;0500;62;;;
230612;0600;54;;;
230612;0700;53;;;
230612;0800;59;;;
230612;0900;46;;;
230612;1000;48;;;
230612;1100;60;;;
230612;1200;58;;;
230612;1300;48;;;
230612;1400;40;;;
230612;1500;38;;;
230612;1600;47;;;
230612;1700;49;;;
230612;1800;59;;;
230612;1900;77;;;
230612;2000;89;;;
230612;2100;120;;;
230612;2200;134;;;
230612;2300;130;;;
230613;0000;129;;;
230613;0100;143;;;
230613;0200;121;;;
230613;0300;104;;;
230613;0400;115;;;
230613;0500;103;;;
230613;0600;93;;;
230613;0700;96;;;
230613;0800;77;;;
230613;0900;75;;;
230613;1000;74;;;
230613;1100;59;;;
230613;1200;46;;;
230613;1300;42;;;
230613;1400;20;;;
230613;1500;17;;;
230613;1600;37;;;
230613;1700;52;;;
230613;1800;67;;;
230613;1900;73;;;
230613;2000;96;;;
230613;2100;96;;;
230613;2200;101;;;
230613;2300;118;;;
230614;0000;120;;;
230614;0100;114;;;
230614;0200;112;;;
230614;0300;113;;;
230614;0400;86;;;
230614;0500;85;;;
230614;0600;100;;;
230614;0700;88;;;
230614;0800;74;;;
230614;0900;84;;;
230614;1000;64;;;
230614;1100;34;;;
230614;1200;36;;;
230614;1300;29;;;
230614;1400;20;;;
230614;1500;;;;
230614;1600;28;;;
230614;1700;41;;;
230614;1800;44;;;
230614;1900;54;;;
230614;2000;65;;;
230614;2100;72;;;
230614;2200;87;;;
230614;2300;84;;;
230615;0000;86;;;
230615;0100;90;;;
230615;0200;86;;;
230615;0300;95;;;
230615;0400;81;;;
230615;0500;79;;;
230615;0600;84;;;
230615;0700;74;;;
230615;0800;83;;;
230615;0900;58;;;
230615;1000;59;;;
230615;1100;49;;;
230615;1200;41;;;
230615;1300;34;;;
230615;1400;44;;;
230615;1500;31;;;
230615;1600;39;;;
230615;1700;47;;;
230615;1800;43;;;
230615;1900;63;;;
230615;2000;51;;;
230615;2100;54;;;
230615;2200;54;;;
230615;2300;73;;;
230616;0000;78;;;
230616;0100;78;;;
230616;0200;70;;;
230616;0300;74;;;
230616;0400;61;;;
230616;0500;75;;;
230616;0600;75;;;
230616;0700;82;;;
230616;0800;84;;;
230616;0900;87;;;
230616;1000;54;;;
230616;1100;48;;;
230616;1200;42;;;
230616;1300;32;;;
230616;1400;23;;;
230616;1500;36;;;
230616;1600;44;;;
230616;1700;46;;;
230616;1800;63;;;
230616;1900;92;;;
230616;2000;108;;;
230616;2100;140;;;
230616;2200;142;;;
230616;2300;153;;;
230617;0000;175;;;
230617;0100;160;;;
230617;0200;167;;;
230617;0300;173;;;
230617;0400;162;;;
230617;0500;158;;;
230617;0600;146;;;
230617;0700;152;;;
230617;0800;180;;;
230617;0900;106;;;
230617;1000;71;;;
230617;1100;42;;;
230617;1200;37;;;
230617;1300;23;;;
230617;1400;22;;;
230617;1500;12;;;
230617;1600;28;;;
230617;1700;59;;;
230617;1800;66;;;
230617;1900;133;;;
230617;2000;163;;;
230617;2100;160;;;
230617;2200;201;;;
230617;2300;276;;;
230618;0000;271;;;
230618;0100;235;;;
230618;0200;243;;;
230618;0300;230;;;
230618;0400;200;;;
230618;0500;127;;;
230618;0600;141;;;
230618;0700;129;;;
230618;0800;97;;;
230618;0900;36;;;
230618;1000;28;;;
230618;1100;29;;;
230618;1200;22;;;
230618;1300;39;;;
230618;1400;36;;;
230618;1500;32;;;
230618;1600;31;;;
230618;1700;33;;;
230618;1800;40;;;
230618;1900;48;;;
230618;2000;48;;;
230618;2100;49;;;
230618;2200;50;;;
230618;2300;44;;;
230619;0000;55;;;
230619;0100;50;;;
230619;0200;51;;;
230619;0300;51;;;
230619;0400;51;;;
230619;0500;52;;;
230619;0600;44;;;
230619;0700;46;;;
230619;0800;41;;;
230619;0900;55;;;
230619;1000;56;;;
230619;1100;47;;;
230619;1200;45;;;
230619;1300;32;;;
230619;1400;28;;;
230619;1500;22;;;
230619;1600;22;;;
230619;1700;28;;;
230619;1800;31;;;
230619;1900;26;;;
230619;2000;26;;;
230619;2100;27;;;
230619;2200;34;;;
230619;2300;44;;;
230620;0000;33;;;
230620;0100;32;;;
230620;0200;39;;;
230620;0300;34;;;
230620;0400;38;;;
230620;0500;48;;;
230620;0600;50;;;
230620;0700;52;;;
230620;0800;60;;;
230620;0900;56;;;
230620;1000;53;;;
230620;1100;51;;;
230620;1200;39;;;
230620;1300;33;;;
230620;1400;23;;;
230620;1500;22;;;
230620;1600;22;;;
230620;1700;33;;;
230620;1800;30;;;
230620;1900;24;;;
230620;2000;29;;;
230620;2100;20;;;
230620;2200;23;;;
230620;2300;20;;;
230621;0000;15;;;
230621;0100;17;;;
230621;0200;16;;;
230621;0300;22;;;
230621;0400;20;;;
230621;0500;22;;;
230621;0600;26;;;
230621;0700;20;;;
230621;0800;22;;;
230621;0900;31;;;
230621;1000;29;;;
230621;1100;18;;;
230621;1200;24;;;
230621;1300;33;;;
230621;1400;37;;;
230621;1500;43;;;
230621;1600;42;;;
230621;1700;46;;;
230621;1800;58;;;
230621;1900;58;;;
230621;2000;61;;;
230621;2100;54;;;
230621;2200;53;;;
230621;2300;29;;;
230622;0000;27;;;
230622;0100;31;;;
230622;0200;26;;;
230622;0300;12;;;
230622;0400;16;;;
230622;0500;21;;;
230622;0600;12;;;
230622;0700;12;;;
230622;0800;14;;;
230622;0900;9;;;
230622;1000;7;;;
230622;1100;9;;;
230622;1200;15;;;
230622;1300;12;;;
230622;1400;14;;;
230622;1500;18;;;
230622;1600;14;;;
230622;1700;23;;;
230622;1800;21;;;
230622;1900;21;;;
230622;2000;12;;;
230622;2100;25;;;
230622;2200;18;;;
230622;2300;16;;;
230623;0000;16;;;
230623;0100;15;;;
230623;0200;17;;;
230623;0300;11;;;
230623;0400;19;;;
230623;0500;12;;;
230623;0600;13;;;
230623;0700;13;;;
230623;0800;17;;;
230623;0900;17;;;
230623;1000;20;;;
230623;1100;17;;;
230623;1200;14;;;
230623;1300;18;;;
230623;1400;13;;;
230623;1500;12;;;
230623;1600;13;;;
230623;1700;21;;;
230623;1800;22;;;
230623;1900;33;;;
230623;2000;30;;;
230623;2100;37;;;
230623;2200;37;;;
230623;2300;22;;;
230624;0000;20;;;
230624;0100;6;;;
230624;0200;7;;;
230624;0300;8;;;
230624;0400;8;;;
230624;0500;8;;;
230624;0600;7;;;
230624;0700;7;;;
230624;0800;6;;;
230624;0900;9;;;
230624;1000;13;;;
230624;1100;18;;;
230624;1200;19;;;
230624;1300;17;;;
230624;1400;13;;;
230624;1500;14;;;
230624;1600;10;;;
230624;1700;11;;;
230624;1800;18;;;
230624;1900;33;;;
230624;2000;49;;;
230624;2100;88;;;
230624;2200;61;;;
230624;2300;67;;;
230625;0000;65;;;
230625;0100;51;;;
230625;0200;11;;;
230625;0300;18;;;
230625;0400;16;;;
230625;0500;17;;;
230625;0600;22;;;
230625;0700;22;;;
230625;0800;17;;;
230625;0900;19;;;
230625;1000;13;;;
230625;1100;19;;;
230625;1200;19;;;
230625;1300;24;;;
230625;1400;9;;;
230625;1500;7;;;
230625;1600;7;;;
230625;1700;9;;;
230625;1800;10;;;
230625;1900;10;;;
230625;2000;22;;;
230625;2100;33;;;
230625;2200;29;;;
230625;2300;31;;;
230626;0000;35;;;
230626;0100;44;;;
230626;0200;34;;;
230626;0300;32;;;
230626;0400;17;;;
230626;0500;15;;;
230626;0600;10;;;
230626;0700;10;;;
230626;0800;6;;;
230626;0900;3;;;
230626;1000;3;;;
230626;1100;3;;;
230626;1200;4;;;
230626;1300;7;;;
230626;1400;6;;;
230626;1500;11;;;
230626;1600;11;;;
230626;1700;15;;;
230626;1800;20;;;
230626;1900;20;;;
230626;2000;22;;;
230626;2100;11;;;
230626;2200;8;;;
230626;2300;6;;;
230627;0000;3;;;
230627;0100;4;;;
230627;0200;7;;;
230627;0300;8;;;
230627;0400;8;;;
230627;0500;10;;;
230627;0600;17;;;
230627;0700;23;;;
230627;0800;34;;;
230627;0900;39;;;
230627;1000;22;;;
230627;1100;19;;;
230627;1200;7;;;
230627;1300;9;;;
230627;1400;7;;;
230627;1500;10;;;
230627;1600;14;;;
230627;1700;18;;;
230627;1800;27;;;
230627;1900;49;;;
230627;2000;60;;;
230627;2100;64;;;
230627;2200;51;;;
230627;2300;50;;;
230628;0000;64;;;
230628;0100;68;;;
230628;0200;58;;;
230628;0300;53;;;
230628;0400;54;;;
230628;0500;49;;;
230628;0600;26;;;
230628;0700;28;;;
230628;0800;45;;;
230628;0900;52;;;
230628;1000;21;;;
230628;1100;31;;;
230628;1200;35;;;
230628;1300;37;;;
230628;1400;44;;;
230628;1500;52;;;
230628;1600;57;;;
230628;1700;59;;;
230628;1800;57;;;
230628;1900;66;;;
230628;2000;50;;;
230628;2100;82;;;
230628;2200;63;;;
230628;2300;68;;;
230629;0000;72;;;
230629;0100;79;;;
230629;0200;79;;;
230629;0300;99;;;
230629;0400;80;;;
230629;0500;81;;;
230629;0600;95;;;
230629;0700;86;;;
230629;0800;65;;;
230629;0900;56;;;
230629;1000;33;;;
230629;1100;29;;;
230629;1200;;;;
230629;1300;;;;
230629;1400;45;;;
230629;1500;12;;;
230629;1600;31;;;
230629;1700;45;;;
230629;1800;42;;;
230629;1900;56;;;
230629;2000;85;;;
230629;2100;118;;;
230629;2200;95;;;
230629;2300;101;;;
230630;0000;115;;;
230630;0100;106;;;
230630;0200;111;;;
230630;0300;118;;;
230630;0400;90;;;
230630;0500;93;;;
230630;0600;89;;;
230630;0700;98;;;
230630;0800;113;;;
230630;0900;71;;;
230630;1000;45;;;
230630;1100;67;;;
230630;1200;64;;;
230630;1300;35;;;
230630;1400;22;;;
230630;1500;16;;;
230630;1600;28;;;
